execute_time,dataset,throughput
153,10000,65.359477124183
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
65.359,1242.0,45.5,49.0,14.2,41.05,42.7,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,2.0,46.629999999999995,47.0,46.8,46.0,483.0,130975684.0,18634.5
65.359,1242.0,46.0,49.0,12.8,42.85,42.55,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.5,9089.0,2.0,46.62,47.0,46.855000000000004,46.0,483.0,130975688.0,18634.0
65.359,1213.95,45.5,49.0,12.35,42.900000000000006,41.9,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.5,9089.0,2.5,46.76,47.0,46.93,46.0,482.0,130975690.0,18634.0
65.359,1213.4,45.5,49.0,12.35,41.1,41.45,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.5,9089.0,3.0,46.95,47.0,46.985,46.0,480.0,130975692.0,18634.5
65.359,1212.85,46.0,49.0,16.9,41.95,42.6,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.5,9089.0,3.5,46.945,47.0,46.974999999999994,46.0,479.0,130975692.0,18635.5
65.359,1212.65,45.5,49.0,17.049999999999997,43.900000000000006,40.75,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,4.0,46.68,47.0,46.879999999999995,46.0,481.0,130975700.0,18628.5
65.359,1213.3,46.0,49.0,12.649999999999999,43.3,40.2,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,4.0,46.879999999999995,47.0,46.93,46.0,483.0,130975702.0,18619.5
65.359,1213.75,45.5,49.0,12.85,43.05,42.65,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,4.0,47.15,47.0,47.01,46.0,483.0,130975704.0,18643.0
65.359,1213.1,45.5,49.0,13.2,40.900000000000006,41.7,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,2.0,47.14,47.0,46.965,46.0,483.0,130975708.0,18626.5
65.359,1228.8,46.0,49.0,15.55,37.85,42.5,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,0.0,46.894999999999996,47.0,46.955,46.0,483.0,130975712.0,18602.0
65.359,1213.95,45.5,49.0,14.55,44.7,40.349999999999994,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,40.0,9089.0,2.0,46.59,47.0,47.105000000000004,46.0,483.0,130975714.0,18603.0
65.359,1214.0500000000002,46.0,49.0,14.600000000000001,42.349999999999994,43.0,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.5,9089.0,2.0,46.78,47.0,46.955,46.0,483.0,130975716.0,18602.5
65.359,1228.0500000000002,45.5,49.0,19.25,42.4,41.75,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.5,9089.0,2.0,47.04,47.0,46.69,46.0,483.0,130975722.0,18634.0
65.359,1227.35,45.5,49.0,20.85,41.0,41.05,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.5,9089.0,2.5,47.019999999999996,47.0,46.815,46.0,483.0,130975728.0,18638.0
65.359,1220.1,46.0,49.0,19.65,41.45,43.099999999999994,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,39.5,9089.0,2.5,47.065,47.5,46.730000000000004,46.0,483.0,130975730.0,18606.0
65.359,1213.05,46.0,49.0,13.100000000000001,42.4,41.65,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,40.0,9089.0,2.0,46.900000000000006,47.5,46.59,46.0,483.0,130975738.0,18633.5
65.359,1213.1999999999998,47.0,49.0,13.15,41.599999999999994,40.45,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,40.5,9089.0,4.0,46.605000000000004,47.0,46.97,46.0,483.0,130975740.0,18633.5
65.359,1213.65,46.0,49.0,12.9,41.25,40.5,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,40.5,9089.0,4.0,46.54,47.0,47.28,46.0,482.5,130975740.0,18614.0
65.359,1213.9,45.5,49.0,13.2,41.2,40.8,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.5,9089.0,2.5,46.715,47.0,47.075,46.0,482.0,130975742.0,18622.5
65.359,1213.55,46.0,49.0,14.5,42.05,41.1,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,40.0,9089.0,2.5,46.92,47.0,46.955,46.0,482.0,130975746.0,18636.5
65.359,1207.35,45.5,49.0,12.649999999999999,42.400000000000006,41.2,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,40.0,9089.0,0.5,46.94,47.0,46.870000000000005,46.0,479.0,130975754.0,18619.5
65.359,1214.85,46.0,49.0,13.0,41.0,41.8,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,1.0,46.685,47.0,46.730000000000004,46.0,478.0,130975758.0,18619.0
65.359,1220.15,47.0,49.0,13.25,45.0,40.15,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,2.0,46.44,47.0,46.76,46.0,477.0,130975760.0,18619.0
65.359,1213.5500000000002,46.5,49.0,12.95,45.45,39.099999999999994,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,39.0,9089.0,1.5,46.59,47.0,46.855000000000004,46.0,478.5,130975762.0,18619.0
65.359,1212.45,45.0,49.0,13.1,42.8,40.2,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,39.0,9089.0,1.5,46.730000000000004,47.5,46.805,46.0,481.5,130975764.0,18619.5
65.359,1212.9,46.0,48.0,14.55,42.45,42.55,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.5,9089.0,1.5,46.81,47.5,46.815,46.0,483.0,130975768.0,18620.0
65.359,1213.05,47.0,48.0,13.1,42.4,43.2,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,37.5,9089.0,1.5,46.955,47.0,46.84,46.0,483.0,130975774.0,18620.5
65.359,1222.1999999999998,46.0,48.0,22.7,42.849999999999994,42.650000000000006,4221.0,16673.0,35.0,29.0,0.0,2.0,40.0,36.0,9089.0,2.0,47.01,47.0,46.71,46.0,483.5,130975776.0,18620.5
65.359,1221.65,45.5,48.0,22.799999999999997,42.9,42.5,4221.0,16673.0,35.0,29.0,0.0,2.0,40.0,36.0,9089.0,2.0,46.995,47.0,46.84,46.0,484.0,130975776.0,18620.0
65.359,1178.0500000000002,46.0,48.0,11.100000000000001,44.55,41.3,4221.0,16673.0,35.0,29.0,0.0,2.0,40.0,36.0,9089.0,6.0,46.84,47.0,46.92,46.0,483.5,130975778.0,18622.0
